symbol,t,o,h,l,c,v
HDFC,1046822400,73.3,75,73.3,74.03,636025
HDFC,1046908800,74.6,74.6,73.3,73.63,523355
HDFC,1046995200,73.55,73.8,73.06,73.6,730865
HDFC,1047254400,73.6,74.98,72.8,73.67,401250
HDFC,1047340800,72.86,74.98,72.86,73.03,308845
HDFC,1047427200,72.87,73.6,71.4,71.5,191410
HDFC,1047513600,71.21,71.77,70.6,70.81,554885
HDFC,1047859200,70.86,71,67.23,67.9,1202205
HDFC,1048032000,71.2,72.4,67.2,70.37,1313910
HDFC,1048118400,71.38,71.38,69.62,70.23,501490
HDFC,1048204800,70,71,69.31,70.51,398240
HDFC,1048291200,70,70.9,69.8,69.93,66995
HDFC,1048464000,70.3,70.78,69.6,70.53,201795
HDFC,1048550400,70.51,71.58,68,69.63,231300
HDFC,1048636800,68.62,69.6,68.02,68.27,518565
HDFC,1048723200,68.2,69,67.6,68,1033745
HDFC,1048809600,67.8,68,66.05,66.68,1663080
HDFC,1049068800,66.75,67.96,65.67,66.27,796900
HDFC,1049155200,66.01,70,63.8,67.76,901135
HDFC,1049241600,74.8,74.8,67.2,68.36,834960
HDFC,1049328000,68.2,69.18,67.6,68.83,393615
HDFC,1049414400,68.02,69.4,67.04,68.07,911305
HDFC,1049673600,69,69.8,67.21,67.77,285195
HDFC,1049760000,67.72,68.4,67.6,68.08,385145
HDFC,1049846400,68,68.55,67.86,68.25,631235
HDFC,1049932800,68,68.95,67.8,68.04,1120660
HDFC,1050019200,69.56,69.56,67.02,68.49,596290
HDFC,1050364800,69.55,69.55,66.65,68.02,273715
HDFC,1050451200,68,68,66.41,66.94,559350
HDFC,1050537600,67,69.18,64.01,65.78,738035
HDFC,1050883200,66,66.17,64.24,65.35,97125
HDFC,1050969600,65.22,67,64.2,65.81,1729895
HDFC,1051056000,66.78,67.57,63.8,65.15,2270630
HDFC,1051142400,64.46,65.58,62.03,62.77,907070
HDFC,1051228800,62.82,62.94,58.64,59.84,2083745
HDFC,1051488000,59.6,63.7,58.75,62.9,1360485
HDFC,1051574400,63,66.67,63,65.74,2026820
HDFC,1051660800,65.21,68.98,65.21,68.06,2473105
HDFC,1051833600,67.8,72,67.8,71.41,2890600
HDFC,1052092800,71.7,71.7,69.41,69.94,722025
HDFC,1052179200,69.62,71,68.45,69.04,934905
HDFC,1052265600,69.45,69.7,64.5,65.28,2378725
HDFC,1052352000,66,67.72,65.6,66.19,2033320
HDFC,1052438400,66,66.98,65.8,66.26,400905
HDFC,1052697600,66.4,67.1,66,66.6,726005
HDFC,1052784000,66.45,67,66.39,66.59,1504090
HDFC,1052870400,66.6,66.6,65.19,66.33,751945
HDFC,1052956800,66.79,68.8,66.22,67.65,625880
HDFC,1053043200,68,68.6,66.7,67.64,1105290
HDFC,1053302400,67.41,68.94,66,68.28,1233090
HDFC,1053388800,68.75,68.9,68,68.45,688565
HDFC,1053475200,68,69.2,68,68.71,627360
HDFC,1053561600,66.02,70.2,66.02,69.27,969560
HDFC,1053648000,70,71.46,68.2,70.93,1121815
HDFC,1053907200,69,73.8,69,73.05,1520295
HDFC,1053993600,73,74,72,72.91,1296715
HDFC,1054080000,73.2,73.2,70.5,72.97,310230
HDFC,1054166400,72.9,76,71.1,74.75,444660
HDFC,1054252800,74.4,75.59,73.02,74.24,1010535
HDFC,1054512000,73.8,76.68,73.8,75,1106205
HDFC,1054598400,74,78.18,72.11,76.14,2063525
HDFC,1054684800,75.62,75.99,73.2,73.56,381505
HDFC,1054771200,74,75,72,73.15,1654185
HDFC,1054857600,73.21,74.29,73.05,73.47,841365
HDFC,1055116800,72.8,80.4,72.8,76.3,691085
HDFC,1055203200,76,76,73.6,74.99,1066055
HDFC,1055289600,75.2,75.54,72.4,74.46,588390
HDFC,1055376000,75,75,73.23,73.53,116725
HDFC,1055462400,73.8,78.4,73,77.42,1792555
HDFC,1055721600,77.19,79.19,76.8,78.91,1314080
HDFC,1055808000,79.5,81.34,78.2,80.51,2303130
HDFC,1055894400,80.01,81.36,80,81.08,1073475
HDFC,1055980800,81,82.58,80.21,81.96,1171270
HDFC,1056067200,83,94,80.64,81.76,2711625
HDFC,1056326400,81.12,82.8,80.85,81.25,1725035
HDFC,1056412800,81.2,82.35,80.2,81.11,1375360
HDFC,1056499200,82,82,80.81,81.34,1346435
HDFC,1056585600,81.05,83,81,82.75,1119630
HDFC,1056672000,81.2,82.8,81.16,81.49,769095
HDFC,1056931200,83.28,83.28,81.2,81.73,1437275
HDFC,1057017600,79.02,80.8,78.01,79.19,838480
HDFC,1057104000,79.6,79.99,76.8,77.02,987550
HDFC,1057190400,80,87,77,83.62,2463650
HDFC,1057276800,83.9,84.2,80.2,80.53,882030
HDFC,1057536000,81.8,83.76,80.6,83.05,809005
HDFC,1057622400,82.8,83.8,81.42,81.87,1058565
HDFC,1057708800,82.4,82.8,81.21,81.61,692740
HDFC,1057795200,82.1,83,81.41,82.09,206055
HDFC,1057881600,81.65,84,81.4,83.23,1883800
HDFC,1058140800,83,83.22,81.88,82.24,309300
HDFC,1058227200,84,84,80.25,81.81,1144625
HDFC,1058313600,81.04,81.98,80.9,81.39,806540
HDFC,1058400000,81.8,83.02,79.28,80.05,1132855
HDFC,1058486400,80.2,83.58,79,81.59,800170
HDFC,1058745600,80.21,84.98,78,84.19,2706375
HDFC,1058832000,83.64,84.19,81.2,81.61,903175
HDFC,1058918400,84,84,79.85,80.08,1340045
HDFC,1059004800,81.39,83.39,79.07,81.67,717150
HDFC,1059091200,81.8,84.37,81,83.98,805305
HDFC,1059350400,83.59,85,80.78,81.36,1180130
HDFC,1059436800,81.8,81.8,80.4,80.86,420520
HDFC,1059523200,83,83,80.98,81.92,502025
HDFC,1059609600,80.8,85.8,80.4,82.61,1002925
HDFC,1059696000,81.82,85.6,81.81,84.43,2245405
HDFC,1059955200,84.4,88,84.2,87.79,1240825
HDFC,1060041600,88,88.5,86,86.58,778315
HDFC,1060128000,86,88.2,85.66,86.27,1301980
HDFC,1060214400,86,87.35,85.92,86.91,955570
HDFC,1060300800,86.21,89.58,86,88.71,965585
HDFC,1060560000,88,91.18,87.62,90.55,1238660
HDFC,1060646400,90.2,96.39,90.02,95.75,2247040
HDFC,1060732800,96.4,96.4,92.6,93.87,2424820
HDFC,1060819200,93.78,94.1,90.26,91.96,1315590
HDFC,1061164800,92,97,91.25,95.96,1417020
HDFC,1061251200,96.02,104.2,95,102.11,1655550
HDFC,1061337600,102.4,103,99.46,102.18,978655
HDFC,1061424000,100.4,100.8,95.04,96.28,2868025
HDFC,1061510400,97.79,97.8,92.61,93.66,2005390
HDFC,1061769600,97.2,97.2,92.6,94.58,1552720
HDFC,1061856000,96,96,91.98,93.09,1577240
HDFC,1061942400,94.8,96.29,93.2,95.89,1499075
HDFC,1062028800,96.4,97.2,94.8,96.78,1629105
HDFC,1062115200,97.79,97.79,94,96.52,1121120
HDFC,1062374400,96.41,101.25,95.8,100.65,1084955
HDFC,1062460800,100.99,101.6,95.6,95.99,1097480
HDFC,1062547200,96.5,98,96.2,97.05,630115
HDFC,1062633600,96.8,100,96.05,99.3,1905885
HDFC,1062720000,99.3,100.38,99,99.93,874335
HDFC,1062979200,101.4,101.4,97,100.35,923985
HDFC,1063065600,100,100.96,98.42,99.85,1107140
HDFC,1063152000,99.3,102,98.61,101.57,1389620
HDFC,1063238400,100,101.88,98.2,98.55,671060
HDFC,1063324800,99.78,99.78,95.4,96.16,931275
HDFC,1063584000,96,98.02,95.4,96.76,446830
HDFC,1063670400,96,99.6,95.01,98.63,1319725
HDFC,1063756800,100.98,100.98,95,95.56,475835
HDFC,1063843200,94.38,97.8,93,94.79,741265
HDFC,1063929600,94.2,97.8,94.2,96.25,1800455
HDFC,1064188800,96.8,96.8,94,95.85,531840
HDFC,1064275200,95.8,97,94.44,96.15,607970
HDFC,1064361600,96.4,102.9,96.2,101.1,1587675
HDFC,1064448000,100.39,101.4,97.8,98.64,1774350
HDFC,1064534400,98.01,100.61,97.06,100.08,630255
HDFC,1064793600,100,101.6,97.6,98.74,1507565
HDFC,1064880000,98.3,100.6,97.41,99.74,1109240
HDFC,1064966400,98.35,102.4,98,102,1371995
HDFC,1065139200,99.8,104.97,99.8,104.4,1157170
HDFC,1065398400,105.8,110.38,104.4,110.18,1230380
HDFC,1065484800,110,111,107.5,109.96,1407165
HDFC,1065571200,107,109.18,104.33,105.77,1192010
HDFC,1065657600,106.02,108.1,105.96,107.13,756050
HDFC,1065744000,109.8,109.8,106.72,108,1502810
HDFC,1066003200,110,110,105.01,106.18,1720955
HDFC,1066089600,106.2,109.2,104,105.83,846565
HDFC,1066176000,102.6,107,102.2,106.38,1288980
HDFC,1066262400,107.78,111.74,105.6,110.65,2674410
HDFC,1066348800,112,113,109.61,110.14,2078775
HDFC,1066608000,108.2,110,106,106.98,1179025
HDFC,1066694400,107.6,107.6,104.2,105.6,775305
HDFC,1066780800,107.4,107.94,101.02,102.2,780920
HDFC,1066867200,106.02,106.02,98.61,103.57,1173460
HDFC,1066953600,98.21,106.66,98.21,105.59,931895
HDFC,1067040000,107,107,104,104.38,91830
HDFC,1067212800,104,107.98,103.3,107.22,1646905
HDFC,1067299200,105.6,109.2,105.6,108.7,1228720
HDFC,1067385600,108.1,108.95,106.91,107.64,1578205
HDFC,1067472000,105.6,107.6,102.47,105.52,1568745
HDFC,1067558400,107,107.6,102,104,3511000
HDFC,1067817600,106,106,104.4,105.1,2470710
HDFC,1067904000,105.42,107.6,104,105.1,1590890
HDFC,1067990400,104.22,106.79,104.12,106.36,1092755
HDFC,1068076800,106.98,106.98,102.22,103.99,1667565
HDFC,1068163200,104.4,105,102.6,104.06,637600
HDFC,1068422400,103.01,105.99,103.01,104.47,348590
HDFC,1068508800,105.79,105.79,102,102.54,494990
HDFC,1068595200,103.8,108,103.44,106.84,986265
HDFC,1068681600,108.2,108.2,104.28,105.37,333260
HDFC,1068768000,104.8,106.4,103.67,104.57,486770
HDFC,1068854400,103.4,105.19,102.23,104.71,66295
HDFC,1069027200,104.73,106.8,104.33,105.79,460260
HDFC,1069113600,102.23,107,102.23,106.18,782895
HDFC,1069200000,105,105,101.01,102.71,1301710
HDFC,1069286400,103.2,105.9,102.15,105.24,492185
HDFC,1069372800,104.53,105.99,103,104.39,1288295
HDFC,1069632000,105,105.8,102.6,103.85,698690
HDFC,1069718400,104,105.73,103.44,103.97,819375
HDFC,1069891200,104,111.6,104,108.52,1708015
HDFC,1069977600,108.6,111.25,107.4,110.83,931940
HDFC,1070236800,110.01,115.35,110.01,114.78,2099520
HDFC,1070323200,114.4,114.99,110.1,111.42,1278745
HDFC,1070409600,111.8,114.56,110,112.32,1898630
HDFC,1070496000,95.39,116,95.39,115.46,1477805
HDFC,1070582400,114,116,113.07,115.49,1073405
HDFC,1070841600,115,116.4,113.6,115.89,346080
HDFC,1070928000,116.75,117,113.61,116.39,1026495
HDFC,1071014400,118,119.98,113.27,116.79,899285
HDFC,1071100800,114.4,123.4,114.4,122.03,2160645
HDFC,1071187200,121.6,129.4,121.6,126.39,2178570
HDFC,1071446400,127.97,127.98,124.2,126.03,575595
HDFC,1071532800,126.04,133.42,122.05,124.15,1154500
HDFC,1071619200,125.4,127.79,122.22,124.72,1277870
HDFC,1071705600,124.8,124.99,122.45,122.88,744950
HDFC,1071792000,124.29,124.3,122.22,123.29,846735
HDFC,1072051200,124.4,124.99,121.62,122.64,374075
HDFC,1072137600,124.49,125,122.31,124.26,647255
HDFC,1072224000,125,140,123.22,133.07,1159820
HDFC,1072396800,134,134,128.21,131.41,816460
HDFC,1072656000,132.2,133.61,130.22,132.89,528045
HDFC,1072742400,133.8,135.4,130.4,131.87,982230
HDFC,1072828800,132.01,132.01,128.4,129.11,806135
HDFC,1072915200,129.18,130.77,128,129.58,647590
HDFC,1073001600,132.18,132.18,128.2,130.42,909420
HDFC,1073260800,130.6,133,128,132.08,1435250
HDFC,1073347200,132.1,134.99,130.2,130.86,950190
HDFC,1073433600,130,130,126.44,127.39,880190
HDFC,1073520000,128,129.6,127,128.24,1566365
HDFC,1073606400,130.2,132,124.25,128.98,3307250
HDFC,1073865600,131.2,131.32,125.01,126.15,963560
HDFC,1073952000,127,129.6,125,129.03,626040
HDFC,1074038400,128.6,129.96,127,129.29,1825545
HDFC,1074124800,129.8,129.96,127.23,128.92,2784575
HDFC,1074211200,128.2,129.2,125.06,128.85,1775310
HDFC,1074470400,127,135.09,126.4,134.03,1533270
HDFC,1074556800,133.6,136.4,128.22,131.29,2551715
HDFC,1074643200,131.6,131.6,121.05,125.25,1898280
HDFC,1074729600,129,129.6,121.2,124.53,1622235
HDFC,1074816000,128.4,129.6,124.02,125.93,732820
HDFC,1075161600,126.4,127.98,122.12,123.93,2139385
HDFC,1075248000,125,134.4,125,131.07,2645285
HDFC,1075334400,120.43,132.99,113,129.89,3323245
HDFC,1075420800,131,131.98,126.6,129.86,982265
HDFC,1075766400,129,132.17,127.65,129.79,2070280
HDFC,1075852800,129.6,132.4,126.65,129.96,1261365
HDFC,1075939200,128.64,132.01,128.03,129.38,1202570
HDFC,1076025600,130.68,131,129,129.58,861120
HDFC,1076284800,132,137.36,129.4,131.97,749235
HDFC,1076371200,132.79,136,132.4,133.97,1707140
HDFC,1076457600,134.8,136.6,133.25,135.52,917405
HDFC,1076544000,136,137,116.54,134.09,740145
HDFC,1076630400,133.6,135,133.6,134.8,1256565
HDFC,1076889600,135.98,135.98,131.2,132.18,580740
HDFC,1076976000,132.98,133.8,130.22,132.48,1396795
HDFC,1077062400,133,135.98,129,134.28,3135620
HDFC,1077148800,135.79,135.99,134.01,135.3,3145655
HDFC,1077235200,134.3,134.54,128.43,129.54,881595
HDFC,1077494400,131.4,131.4,127.41,128.06,662220
HDFC,1077580800,129,129.58,122.4,123.78,1367560
HDFC,1077667200,126.6,126.6,121.8,123.89,1409210
HDFC,1077753600,123.6,125.54,123.3,124.83,1705800
HDFC,1077840000,126,126,121.07,121.94,1084745
HDFC,1078099200,124,130.09,123.32,128.35,2398975
HDFC,1078272000,128,130,126.22,127.9,1979675
HDFC,1078358400,127,129.1,126.41,127.94,851320
HDFC,1078444800,128.8,128.8,126.6,127.88,615075
HDFC,1078704000,129.2,129.2,126.71,127.31,436250
HDFC,1078790400,127,127.93,123.22,125.49,1099275
HDFC,1078876800,125.2,127.96,122.64,125.61,1398965
HDFC,1078963200,125.4,125.4,122.45,122.96,770700
HDFC,1079049600,123.95,125.82,121.82,123.09,613140
HDFC,1079308800,126,126,121.8,122.76,815020
HDFC,1079395200,122.58,123.96,121,121.66,1679970
HDFC,1079481600,121.4,122,115,117.24,1598440
HDFC,1079568000,118.35,121.69,117.4,120.28,924765
HDFC,1079654400,120.2,121.6,119.6,120.21,963490
HDFC,1079913600,121,121.88,119.8,120.69,859650
HDFC,1080000000,120.4,124.4,120.1,122.75,687660
HDFC,1080086400,123.7,123.96,120.05,121.75,522150
HDFC,1080172800,122.4,122.99,119.01,120.18,1642660
HDFC,1080259200,121,123.4,120.8,122.55,1425090
HDFC,1080518400,122.1,124.4,121.8,123.85,580885
HDFC,1080604800,124.4,125.2,122,124.27,1273320
HDFC,1080691200,123.4,130,123.4,128.65,1786230
HDFC,1080777600,128.4,133.98,126.6,132.52,1612940
HDFC,1080864000,129.6,136.38,129.6,135.54,947775
HDFC,1081123200,135.62,138.38,132.21,135.01,723245
HDFC,1081209600,134.6,136.73,134.44,135.24,1150540
HDFC,1081296000,135.1,138.1,135.1,137.33,1560380
HDFC,1081382400,137.99,138.2,130.4,132.14,1228375
HDFC,1081728000,132,132.76,129.7,131.32,679920
HDFC,1081814400,132.96,133.18,126.6,131.06,658875
HDFC,1081987200,131.42,133,129.92,131.1,1233695
HDFC,1082073600,131,131.79,126.81,127.63,1117020
HDFC,1082160000,129,129.8,127.01,127.33,114900
HDFC,1082332800,118.4,127.97,118.4,124.3,1300000
HDFC,1082419200,124.41,125.59,123.4,123.99,521835
HDFC,1082505600,124.2,127,122,125.04,1095665
HDFC,1082592000,125.41,126,124,125.14,601585
HDFC,1082678400,125,125.93,123.8,124.04,1409195
HDFC,1083024000,124,127.6,121.6,123.56,2159415
HDFC,1083110400,124.78,125.36,121.8,122.29,562630
HDFC,1083196800,122.42,122.42,119,120.04,2100090
HDFC,1083283200,120.2,121,117.8,118.94,1102100
HDFC,1083542400,118.4,122.18,117.02,120.85,1241340
HDFC,1083628800,121.1,125.78,119.05,123.95,991065
HDFC,1083715200,124.8,129.98,124.41,129.35,1934735
HDFC,1083801600,129.8,131.2,126.6,128.52,1594810
HDFC,1083888000,131,131,126.6,128.89,1730550
HDFC,1084147200,129.8,130.77,123.4,129.66,1754465
HDFC,1084233600,126.2,127.99,120.6,121.57,1628550
HDFC,1084320000,122,122.53,114.27,116.44,1921195
HDFC,1084406400,116,120.36,114,118.39,1928950
HDFC,1084492800,118.4,119.96,102.8,108.99,2764700
HDFC,1084752000,109.2,118,90,101.13,4032780
HDFC,1084838400,102,124,100,118.09,4732455
HDFC,1084924800,124,124,115,117.96,2160650
HDFC,1085011200,121.8,121.8,110,111.72,3656325
HDFC,1085097600,112,117,110.2,115.98,1109340
HDFC,1085356800,118,119,116.08,116.61,939110
HDFC,1085443200,116.08,116.6,110.6,113.33,1091575
HDFC,1085529600,114,115.4,112.6,114.76,1776780
HDFC,1085616000,116,116.4,112,115.21,1884740
HDFC,1085702400,114,117,112.4,113.7,2020540
HDFC,1085961600,112,116.78,111.51,115.52,1852865
HDFC,1086048000,115.6,117,109.6,111.76,1590240
HDFC,1086134400,113.78,115.72,109,112.54,3172140
HDFC,1086220800,113,113.8,112,113.28,2504655
HDFC,1086307200,112,116.98,112,116.68,745385
HDFC,1086566400,116.4,123.6,116.4,122.38,1443390
HDFC,1086652800,122,124,119.2,123.11,1008275
HDFC,1086739200,123.6,124,122,123.23,860530
HDFC,1086825600,122.05,125.6,122.05,123.48,1300610
HDFC,1086912000,123.4,123.98,119.6,121.3,969585
HDFC,1087171200,119.6,121.19,117.03,117.9,961150
HDFC,1087257600,117.6,120.7,116.62,117.75,745545
HDFC,1087344000,121.4,121.8,112.4,113.09,955590
HDFC,1087430400,113.4,114.96,111.61,112.26,746055
HDFC,1087516800,112.46,113.66,111.06,112.88,950660
HDFC,1087776000,115.05,115.4,112.83,114.13,646685
HDFC,1087862400,113.4,116.8,113,115.86,520300
HDFC,1087948800,115,115.8,112.6,113.59,1151585
HDFC,1088035200,113,114,106.24,108.12,4002990
HDFC,1088121600,109,111.18,109,110.48,1257960
HDFC,1088380800,110.98,110.98,108.11,108.7,1488790
HDFC,1088467200,111.8,111.8,105.2,106.49,3254875
HDFC,1088553600,107,107.76,102.8,103.42,2590195
HDFC,1088640000,103.6,106.4,103.44,105.76,3769790
HDFC,1088726400,103.44,107.16,103.01,106.44,2344470
HDFC,1088985600,105.8,107.76,105.1,106.57,1041950
HDFC,1089072000,106.56,108.84,105.84,107.96,1643145
HDFC,1089158400,108,111,107.4,110.17,3959335
HDFC,1089244800,110,112.16,109,110.38,3549485
HDFC,1089331200,106,113.59,106,111.81,2628740
HDFC,1089590400,111.01,112,108,110,2225530
HDFC,1089676800,109.6,112.8,109.6,111.97,1422440
HDFC,1089763200,108.31,112.88,108.31,109.86,1996315
HDFC,1089849600,108,110.6,108,110.02,1073620
HDFC,1089936000,111.8,111.8,108.62,110.16,792245
HDFC,1090195200,112,112,109.42,109.97,1562450
HDFC,1090281600,111.07,111.07,108,109.66,1561265
HDFC,1090368000,110,115,109.4,113.61,4134315
HDFC,1090454400,116,120.78,116,119.9,4150790
HDFC,1090540800,119.8,120,116.61,119.58,2291260
HDFC,1090800000,117.08,119.8,117.08,118.17,683490
HDFC,1090886400,117,118.2,115.61,116.28,1063530
HDFC,1090972800,116.01,117.75,114.2,115.09,1514235
HDFC,1091059200,115.02,118.38,113,115.25,3540525
HDFC,1091145600,119.75,119.75,114.22,115.19,942345
HDFC,1091404800,114.42,115.95,113.12,115.1,566705
HDFC,1091491200,115.97,115.97,113.62,114.49,1217660
HDFC,1091577600,113.4,114.95,113.01,114.22,377605
HDFC,1091664000,114.23,115.74,113.2,114.88,1206655
HDFC,1091750400,114.02,114.6,112.98,114.13,683775
HDFC,1092009600,113.8,114.78,113.05,113.73,725975
HDFC,1092096000,113.2,114.4,111.7,113.99,1491685
HDFC,1092182400,115,115,112.24,112.91,1649085
HDFC,1092268800,112.86,114.55,112.8,114.13,538250
HDFC,1092355200,113.8,113.8,112.06,112.47,571170
HDFC,1092614400,112,112,110.07,110.85,1650240
HDFC,1092700800,111.6,113.8,107.6,108.44,1256685
HDFC,1092787200,107,108.99,106.4,108.55,1443150
HDFC,1092873600,106.42,109.98,106.42,109.09,1019840
HDFC,1092960000,108.1,108.89,107.23,107.7,827910
HDFC,1093219200,106.51,109.35,106.51,108.45,611730
HDFC,1093305600,108.9,109.91,108.2,109.51,992555
HDFC,1093392000,109.6,110.8,109.21,110.21,1179240
HDFC,1093478400,111.2,111.99,109.63,111.46,1082365
HDFC,1093564800,111.58,113.41,110.41,111.74,1519175
HDFC,1093824000,112,112.12,110,111.12,299855
HDFC,1093910400,111.59,111.81,110,111.17,886680
HDFC,1093996800,111.1,112.99,110.3,112.18,663560
HDFC,1094083200,111.02,112.37,110.6,111.67,686310
HDFC,1094169600,111.6,112.56,110.5,112.02,574055
HDFC,1094428800,112.96,114.5,111.6,113.72,748880
HDFC,1094515200,114.36,114.36,111.4,113.83,1316605
HDFC,1094601600,112.8,119.2,112.8,118.03,2092930
HDFC,1094688000,118.4,124.36,115.4,117.96,6003585
HDFC,1094774400,117.2,122.99,116.4,122.24,1911115
HDFC,1095033600,122.4,127.53,121.9,124.77,3476035
HDFC,1095120000,125.78,128.2,123.03,127.36,2855775
HDFC,1095206400,127.2,127.74,122.8,123.37,937720
HDFC,1095292800,123.79,123.79,120.6,121.29,885585
HDFC,1095379200,121.5,125.38,121.5,123.68,1140845
HDFC,1095638400,123.6,126,122.04,122.92,1032375
HDFC,1095724800,122.83,125.99,122.42,125.56,1842100
HDFC,1095811200,125,126.98,124.22,125.85,1474150
HDFC,1095897600,125.76,126.98,124.4,124.91,789265
HDFC,1095984000,125,125.6,122.4,122.84,726410
HDFC,1096243200,123.2,124,120.23,121.5,1085560
HDFC,1096329600,122.6,122.77,120.98,121.9,1343460
HDFC,1096416000,122.79,122.79,121.05,121.92,1247615
HDFC,1096502400,123.8,124,121.45,122.38,946065
HDFC,1096588800,122,126.37,121.06,125.76,2029950
HDFC,1096848000,127,130,125.6,129.97,3295210
HDFC,1096934400,129.98,130,127.4,129.77,1608440
HDFC,1097020800,130.8,134.64,129,133.62,1966840
HDFC,1097107200,132.01,135,132,134.45,1341315
HDFC,1097193600,134.02,137.1,133,136.43,1859805
HDFC,1097280000,134.42,135.95,134.02,134.41,111050
HDFC,1097452800,134.6,136.89,134.6,136.2,934545
HDFC,1097539200,135.63,140.58,135.63,138.03,3135115
HDFC,1097712000,138.24,138.24,130.04,130.91,2771380
HDFC,1097798400,130.8,130.8,125,125.94,3386660
HDFC,1098057600,127,131,127,129.68,2628440
HDFC,1098144000,130,132,129.82,131.74,2636565
HDFC,1098230400,114,132.8,114,130.77,1799265
HDFC,1098316800,131,133.4,131,132.37,839330
HDFC,1098662400,132.4,132.4,130.64,131.08,923555
HDFC,1098748800,131.4,131.4,127.05,128.27,1260880
HDFC,1098835200,129.59,133,128,131.97,1312415
HDFC,1098921600,131,131.6,127.22,127.95,2569125
HDFC,1099008000,128.4,130.39,127.45,128.08,1877785
HDFC,1099267200,130.6,130.6,124.8,125.97,1925730
HDFC,1099353600,127.56,130.2,126.4,129.93,2080925
HDFC,1099440000,129.2,134.8,129.1,133.79,2386685
HDFC,1099526400,134.02,135,133.08,134.05,844285
HDFC,1099612800,134.6,134.6,132.08,133.54,504055
HDFC,1099872000,132.46,136.4,132.46,135.94,1228800
HDFC,1099958400,133,141.78,133,140.98,2806935
HDFC,1100044800,140.2,140.39,138.26,139.13,1593400
HDFC,1100131200,141,141,137.06,138,1080885
HDFC,1100217600,140.2,140.2,138.21,138.71,132335
HDFC,1100563200,138,139.98,137.5,137.98,1457605
HDFC,1100649600,139.4,139.4,136.4,137.42,1886345
HDFC,1100736000,136.61,141.97,136.61,141.5,1736585
HDFC,1100822400,141.77,143.64,140.8,143.12,2147760
HDFC,1101081600,144,147.36,143,145.29,2248810
HDFC,1101168000,145.5,147.99,144.01,146.16,1338050
HDFC,1101254400,147,151,146.2,150.23,2078500
HDFC,1101340800,150.8,155,149.05,153.55,1425930
HDFC,1101686400,154.79,156.8,153.01,153.92,2245770
HDFC,1101772800,154.4,160.6,154.05,160.15,3794150
HDFC,1101859200,160,160,150,153.86,3097735
HDFC,1101945600,155.2,161.58,154.6,160.74,5833150
HDFC,1102032000,160.8,160.96,152.2,153.85,3183575
HDFC,1102291200,158,158.94,153.85,155.25,2749800
HDFC,1102377600,154.01,155.98,152.45,153.97,728025
HDFC,1102464000,154.41,154.45,149.19,150.95,2355445
HDFC,1102550400,152,156,151.62,155.43,2308495
HDFC,1102636800,156.55,156.55,152.05,152.82,1487320
HDFC,1102896000,153.6,156.6,153.59,155.95,1208835
HDFC,1102982400,156.4,158,156.06,157.45,1226885
HDFC,1103068800,157.6,160.4,157.23,159.05,2308690
HDFC,1103155200,160.59,160.59,157.06,158.96,1537485
HDFC,1103241600,159.4,159.4,154.77,155.44,1831535
HDFC,1103500800,159.7,159.7,154.05,156.53,751500
HDFC,1103587200,156.06,156.94,154.81,155.93,1276835
HDFC,1103673600,156.4,156.4,153.6,153.83,1476530
HDFC,1103760000,155.79,155.79,151.03,151.61,1340320
HDFC,1103846400,154.78,154.78,150.4,152.2,793215
HDFC,1104105600,151.04,153.94,150.04,152.24,797980
HDFC,1104192000,152.2,153.59,151,151.61,918745
HDFC,1104278400,151.98,153.77,150.6,152.24,1122400
HDFC,1104364800,151.02,153.3,150.45,151.31,1080510
HDFC,1104451200,151,154.2,150.83,153.81,778185
HDFC,1104710400,154.2,154.78,152.07,153.32,866930
HDFC,1104796800,154,154,151.4,152.97,581655
HDFC,1104883200,151.25,153.8,147.05,149.4,866455
HDFC,1104969600,148.4,148.58,145,147.47,911105
HDFC,1105056000,136.4,148,136.4,145.27,1675040
HDFC,1105315200,146,148.8,145,146.09,1440695
HDFC,1105401600,146.2,146.2,142.8,144.3,1268990
HDFC,1105488000,144,146,143.6,144.42,892425
HDFC,1105574400,145,146.48,142.4,143.94,1354060
HDFC,1105660800,143.6,149,143.14,146.71,1318210
HDFC,1105920000,146.71,151.88,146.61,150.33,1264315
HDFC,1106006400,153,156.4,150.31,155.73,4257810
HDFC,1106092800,156,156,153,155.31,1590550
HDFC,1106179200,151.21,154.6,150.63,152.58,2967110
HDFC,1106524800,152,152.76,143,149.05,1808480
HDFC,1106611200,148.8,152.58,147,149.91,2718765
HDFC,1106784000,150.8,154.79,149.2,150.94,2551780
HDFC,1106870400,155,155,149.33,150.81,2804880
HDFC,1107129600,152.99,157.58,151.42,155.62,2422925
HDFC,1107216000,157,157.4,153.71,155.1,1842615
HDFC,1107302400,155.6,155.6,152,154.67,828120
HDFC,1107388800,155.6,158.47,154.6,157.43,3074570
HDFC,1107475200,158.8,164,157.6,163.4,3314440
HDFC,1107734400,162.2,164.2,158.28,158.99,1268155
